,Unnamed: 0,match_id,PersonalIncome,HouseholdIncome,age,numkids,NumberInHousehold,DoInStage23-ContactlessDoor,DoInStage23-CurbsidePickup,DoInStage23-InStorePickup,DoInStage23-VisitRetail,DoInStage23-VisitRestaurant,PastYear-ECommerce-Frequency-PreparedFood,PastYear-ECommerce-Frequency-Groceries,PastYear-ECommerce-Frequency-OtherFood,PastYear-ECommerce-Frequency-PaperCleaning,PastYear-ECommerce-Frequency-Clothing,PastYear-ECommerce-Frequency-HomeOffice,PastYear-ECommerce-Frequency-Medication,PastYear-ECommerce-Frequency-ChildcareItems,May-InStore-Trips-PreparedFood,May-InStore-Trips-Groceries,May-InStore-Trips-OtherFood,May-InStore-Trips-PaperCleaning,May-InStore-Trips-Clothing,May-InStore-Trips-HomeOffice,May-InStore-Trips-Medication,May-InStore-Trips-ChildcareItems,May-InStore-Frequency-PreparedFood,May-InStore-Frequency-Groceries,May-InStore-Frequency-OtherFood,May-InStore-Frequency-PaperCleaning,May-InStore-Frequency-Clothing,May-InStore-Frequency-HomeOffice,May-InStore-Frequency-Medication,May-InStore-Frequency-ChildcareItems,May-ECommerce-Orders-PreparedFood,May-ECommerce-Orders-Groceries,May-ECommerce-Orders-OtherFood,May-ECommerce-Orders-PaperCleaning,May-ECommerce-Orders-Clothing,May-ECommerce-Orders-HomeOffice,May-ECommerce-Orders-Medication,May-ECommerce-Orders-ChildcareItems,May-ECommerce-Frequency-PreparedFood,May-ECommerce-Frequency-Groceries,May-ECommerce-Frequency-OtherFood,May-ECommerce-Frequency-PaperCleaning,May-ECommerce-Frequency-Clothing,May-ECommerce-Frequency-HomeOffice,May-ECommerce-Frequency-Medication,May-ECommerce-Frequency-ChildcareItems,PastYear-Orders-PreparedFood,May-Trips-PreparedFood,May-Orders-PreparedFood,May-Total-PreparedFood,May-Portion-EPreparedFood,PastYear-Orders-Groceries,May-Trips-Groceries,May-Orders-Groceries,May-Total-Groceries,May-Portion-EGroceries,PastYear-Orders-OtherFood,May-Trips-OtherFood,May-Orders-OtherFood,May-Total-OtherFood,May-Portion-EOtherFood,PastYear-Orders-PaperCleaning,May-Trips-PaperCleaning,May-Orders-PaperCleaning,May-Total-PaperCleaning,May-Portion-EPaperCleaning,PastYear-Orders-Clothing,May-Trips-Clothing,May-Orders-Clothing,May-Total-Clothing,May-Portion-EClothing,PastYear-Orders-HomeOffice,May-Trips-HomeOffice,May-Orders-HomeOffice,May-Total-HomeOffice,May-Portion-EHomeOffice,PastYear-Orders-Medication,May-Trips-Medication,May-Orders-Medication,May-Total-Medication,May-Portion-EMedication,PastYear-Orders-ChildcareItems,May-Trips-ChildcareItems,May-Orders-ChildcareItems,May-Total-ChildcareItems,May-Portion-EChildcareItems,incomelevel,ageLevel
109,2947,112,"$100,000 - $149,999","$100,000 - $149,999",60 - 64,0,2.0,3,5,2,2,1,Less than 1 time per month,Almost never,Almost never,Never,Less than 1 time per month,Almost never,Less than 1 time per month,Never,0,2,0,0,0,0,0,0,Less than 1 time per week,No Response,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,1,0,0,0,0,0,0,0,No Response,Almost never,Never,Never,Less than 1 time per month,Almost never,Less than 1 time per month,Never,0.25,0.5,1.0,1.5,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.5,0.5,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,,High income,Baby Boomer and Older
110,2948,114,"$100,000 - $149,999","$150,000 - $199,999",35 - 44,2,4.0,5,5,4,5,2,Less than 1 time per week,Less than 1 time per week,Almost never,About 1 time per week,More than 5 times per week,Less than 1 time per week,Never,Less than 1 time per week,4,4,2,0,0,0,2,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,1,0,0,1,11,0,0,2,No Response,No Response,No Response,No Response,No Response,Less than 1 time per week,No Response,No Response,0.5,2.0,1.0,3.0,0.3333333333333333,0.5,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,11.0,11.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,2.0,2.0,1.0,High income,Gen Y & Z
111,2949,116,"$25,000 - $49,999","$25,000 - $49,999",35 - 44,0,1.0,1,4,1,4,4,Never,Never,Never,Never,Less than 1 time per week,Never,Less than 1 time per week,Never,5,4,0,2,0,0,0,0,No Response,No Response,Never,No Response,Less than 1 time per week,Less than 1 time per week,Less than 1 time per week,Never,0,0,0,0,0,0,0,0,Almost never,Never,Never,Never,Almost never,Never,Less than 1 time per week,Never,0.0,2.5,0.0,2.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,,Low income,Gen Y & Z
112,2950,117,"Under $10,000","$200,000 or more",20 - 24,1,3.0,5,5,1,1,2,Less than 1 time per month,Never,Almost never,Less than 1 time per week,Less than 1 time per week,Less than 1 time per month,Less than 1 time per week,Less than 1 time per week,0,0,0,0,0,0,0,0,Almost never,Less than 1 time per week,Never,Less than 1 time per week,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per week,0,2,0,3,4,2,2,5,Less than 1 time per week,No Response,Never,No Response,No Response,No Response,No Response,No Response,0.25,0.0,0.5,0.5,1.0,0.0,0.5,2.0,2.5,0.8,0.0,0.0,0.0,0.0,,0.5,0.5,3.0,3.5,0.8571428571428571,0.5,0.0,4.0,4.0,1.0,0.25,0.25,2.0,2.25,0.8888888888888888,0.5,0.25,2.0,2.25,0.8888888888888888,0.5,0.5,5.0,5.5,0.9090909090909091,High income,Gen Y & Z
113,2951,118,"$25,000 - $49,999","$25,000 - $49,999",75 - 84,0,1.0,4,1,2,2,1,Never,About 1 time per week,Never,About 1 time per week,Almost never,Less than 1 time per month,Never,Never,0,1,0,0,0,0,0,0,Never,No Response,Never,Never,Never,Never,Never,Never,0,2,0,0,0,0,0,0,Never,No Response,Never,Never,Never,Never,Never,Never,0.0,0.0,0.0,0.0,,1.0,0.5,2.0,2.5,0.8,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Low income,Baby Boomer and Older
114,2952,119,"$50,000 - $74,999","$50,000 - $74,999",25 - 34,0,1.0,5,5,5,3,1,About 1 time per week,Never,Never,Never,Almost never,Never,Never,Never,4,2,0,0,0,0,0,0,No Response,No Response,Almost never,Less than 1 time per month,Almost never,Never,Almost never,Never,2,0,0,0,0,0,0,0,No Response,No Response,Never,Never,Almost never,Never,Never,Never,1.0,2.0,2.0,4.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Medium income,Gen Y & Z
115,2953,120,"$50,000 - $74,999","$50,000 - $74,999",35 - 44,2,4.0,1,1,1,4,3,Never,Never,Never,Never,Never,Never,Never,Never,0,4,0,0,0,0,0,0,Never,No Response,Never,Less than 1 time per month,Less than 1 time per month,Never,Less than 1 time per month,Less than 1 time per week,0,0,0,0,0,0,0,0,Never,Never,Never,Never,Never,Never,Less than 1 time per month,Never,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.5,0.5,0.0,0.5,0.0,0.5,0.0,Medium income,Gen Y & Z
116,2954,121,"$100,000 - $149,999","$100,000 - $149,999",65 - 74,0,2.0,1,1,1,5,4,About 1 time per week,Never,Never,Less than 1 time per week,Less than 1 time per week,Never,Less than 1 time per week,Never,0,1,0,1,0,0,0,0,About 1 time per week,No Response,Never,No Response,Never,Never,Never,Never,1,0,0,0,0,0,0,0,No Response,Never,Never,Never,Never,Never,Never,Never,1.0,1.0,1.0,2.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,High income,Baby Boomer and Older
117,2955,122,"$75,000 - $99,999","$75,000 - $99,999",60 - 64,0,1.0,3,3,3,2,1,Never,Never,Never,Never,Never,Never,Never,Never,0,2,0,0,0,0,0,0,Less than 1 time per week,No Response,Less than 1 time per month,Less than 1 time per month,Almost never,Less than 1 time per month,Almost never,Never,0,0,0,0,0,0,0,0,Almost never,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,Never,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.5,0.5,0.0,0.0,0.25,0.25,1.0,0.0,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Medium income,Baby Boomer and Older
118,2956,123,"$25,000 - $49,999","$25,000 - $49,999",60 - 64,0,2.0,1,1,4,5,4,Never,Never,Never,Never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,6,6,0,0,0,0,1,0,No Response,No Response,2 - 3 times per week,Almost never,Almost never,Almost never,No Response,Almost never,0,0,0,0,0,0,1,0,Almost never,Never,Never,Almost never,No Response,Almost never,No Response,No Response,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.25,0.5,1.0,1.5,0.6666666666666666,0.0,0.0,0.0,0.0,,Low income,Baby Boomer and Older
119,2957,124,Prefer not to answer,Prefer not to answer,65 - 74,0,2.0,4,2,1,4,4,Never,Never,Never,Never,Never,Never,Never,Never,0,2,0,0,0,0,0,0,Never,No Response,Almost never,Less than 1 time per month,Less than 1 time per month,Almost never,Less than 1 time per month,Never,0,0,0,0,0,0,0,0,Never,Never,Never,Never,Almost never,Almost never,Less than 1 time per month,Never,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,,Unknown,Baby Boomer and Older
120,2958,125,"$10,000 - $14,999","$10,000 - $14,999",65 - 74,0,1.0,4,4,4,4,2,Almost never,Never,Almost never,Almost never,Less than 1 time per month,Almost never,Never,Never,2,0,2,0,0,0,2,0,No Response,Less than 1 time per week,No Response,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,No Response,Never,3,0,0,0,0,0,0,0,No Response,Almost never,Almost never,Less than 1 time per month,Less than 1 time per month,Almost never,Never,Never,0.0,1.0,3.0,4.0,0.75,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.25,0.75,0.3333333333333333,0.25,0.25,0.25,0.5,0.5,0.0,0.25,0.0,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Low income,Baby Boomer and Older
121,2959,126,"$75,000 - $99,999","$150,000 - $199,999",35 - 44,2,4.0,5,5,4,2,2,Almost never,Never,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,Less than 1 time per month,2,2,2,0,0,0,0,0,No Response,No Response,No Response,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Almost never,Less than 1 time per month,1,0,0,0,0,0,0,0,No Response,Never,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Almost never,Almost never,Less than 1 time per month,0.0,1.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.5,0.3333333333333333,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,0.25,0.25,0.25,0.5,0.5,High income,Gen Y & Z
122,2960,127,"$25,000 - $49,999","$25,000 - $49,999",25 - 34,1,3.0,5,5,5,4,5,2 - 3 times per week,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,2 - 3 times per week,Almost never,Almost never,Almost never,0,2,0,2,0,0,0,0,Almost never,No Response,Less than 1 time per week,No Response,No Response,Never,Almost never,Almost never,2,0,0,0,4,0,0,0,No Response,Less than 1 time per week,Almost never,Less than 1 time per week,No Response,Almost never,Almost never,Almost never,2.5,0.0,2.0,2.0,1.0,0.25,1.0,0.5,1.5,0.3333333333333333,0.25,0.5,0.0,0.5,0.0,0.25,1.0,0.5,1.5,0.3333333333333333,2.5,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Low income,Gen Y & Z
123,2961,128,"$50,000 - $74,999","$100,000 - $149,999",35 - 44,0,2.0,1,3,3,4,2,Never,Never,Less than 1 time per month,Almost never,About 1 time per week,Less than 1 time per month,Less than 1 time per month,Never,2,2,2,0,0,0,0,0,No Response,No Response,No Response,Less than 1 time per month,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Never,2,0,0,0,1,0,2,0,No Response,Never,Less than 1 time per month,Less than 1 time per month,No Response,Almost never,No Response,Never,0.0,1.0,2.0,3.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.25,1.0,0.25,1.25,0.2,0.0,0.25,0.25,0.5,0.5,1.0,0.5,1.0,1.5,0.6666666666666666,0.25,0.25,0.0,0.25,0.0,0.25,0.25,2.0,2.25,0.8888888888888888,0.0,0.0,0.0,0.0,,High income,Gen Y & Z
124,2962,129,"$75,000 - $99,999","$200,000 or more",45 - 54,0,2.0,4,3,2,4,3,About 1 time per week,Never,Almost never,Almost never,Less than 1 time per month,Less than 1 time per month,Almost never,Never,0,2,0,2,0,0,0,0,About 1 time per week,No Response,Never,No Response,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,1,0,1,0,0,0,0,0,No Response,Never,No Response,Never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,1.0,1.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,,High income,Gen X
125,2963,130,"$75,000 - $99,999","$75,000 - $99,999",65 - 74,0,2.0,1,1,1,5,2,Never,Never,Never,Never,Less than 1 time per month,Less than 1 time per month,Never,Never,0,2,0,2,0,0,0,0,Less than 1 time per month,No Response,Never,No Response,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,0,0,0,0,0,0,0,0,Never,Never,Never,Never,Almost never,Almost never,Almost never,Never,0.0,0.25,0.0,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,Medium income,Baby Boomer and Older
126,2964,131,"$50,000 - $74,999","$100,000 - $149,999",25 - 34,0,2.0,4,4,4,2,1,Never,Never,Never,Almost never,Less than 1 time per month,Almost never,Never,Less than 1 time per month,2,4,0,0,0,0,0,0,No Response,No Response,Almost never,Less than 1 time per month,Less than 1 time per month,Almost never,Less than 1 time per month,Almost never,1,0,0,0,0,0,0,0,No Response,Almost never,Never,Less than 1 time per month,Less than 1 time per month,Almost never,Almost never,Almost never,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,,High income,Gen Y & Z
127,2965,133,"$50,000 - $74,999","$100,000 - $149,999",45 - 54,0,2.0,3,3,4,5,3,Less than 1 time per week,Never,Never,Never,Less than 1 time per month,Less than 1 time per month,Never,Never,0,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,1,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,High income,Gen X
128,2966,134,"$100,000 - $149,999","$100,000 - $149,999",65 - 74,0,2.0,2,2,2,4,2,Almost never,Almost never,Almost never,Almost never,Less than 1 time per week,Less than 1 time per week,Almost never,Almost never,0,2,0,0,0,0,0,0,Almost never,No Response,No Response,Almost never,Almost never,Almost never,Almost never,Never,0,0,1,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.0,0.0,,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,High income,Baby Boomer and Older
129,2967,135,"$75,000 - $99,999","$75,000 - $99,999",35 - 44,0,2.0,5,4,4,2,1,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Almost never,Less than 1 time per month,Never,Never,2,2,2,0,0,0,0,0,No Response,No Response,No Response,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Almost never,Never,0,1,0,0,0,1,0,0,Less than 1 time per week,No Response,Less than 1 time per month,Less than 1 time per month,Almost never,No Response,Never,Never,0.5,1.0,0.5,1.5,0.3333333333333333,0.25,1.0,1.0,2.0,0.5,0.25,1.0,0.25,1.25,0.2,0.25,0.25,0.25,0.5,0.5,0.0,0.25,0.0,0.25,0.0,0.25,0.25,1.0,1.25,0.8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Medium income,Gen Y & Z
130,2968,136,"$25,000 - $49,999","$75,000 - $99,999",20 - 24,0,2.0,4,5,5,4,2,2 - 3 times per week,About 1 time per week,Never,About 1 time per week,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,10,6,0,6,0,0,0,0,No Response,No Response,Almost never,No Response,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,0,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,2.5,5.0,0.0,5.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,0.0,3.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,Medium income,Gen Y & Z
131,2969,137,"$50,000 - $74,999","$50,000 - $74,999",35 - 44,0,3.0,1,1,3,5,2,Less than 1 time per week,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Almost never,Never,Never,0,4,0,0,0,0,2,0,Less than 1 time per week,No Response,No Response,Less than 1 time per week,No Response,No Response,No Response,No Response,1,1,0,0,1,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,Almost never,No Response,0.5,0.5,1.0,1.5,0.6666666666666666,0.0,2.0,1.0,3.0,0.3333333333333333,0.25,0.0,0.0,0.0,,0.25,0.5,0.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Medium income,Gen Y & Z
132,2970,138,"$100,000 - $149,999","$200,000 or more",25 - 34,0,2.0,3,5,4,2,1,Less than 1 time per week,About 1 time per week,Less than 1 time per month,Less than 1 time per week,Less than 1 time per month,Never,Never,Never,0,2,0,0,0,0,0,0,Less than 1 time per week,No Response,No Response,Less than 1 time per month,Less than 1 time per month,Almost never,Less than 1 time per month,Never,0,0,1,0,0,0,0,0,Less than 1 time per month,No Response,No Response,Almost never,Less than 1 time per month,Never,Never,Never,0.5,0.5,0.25,0.75,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,High income,Gen Y & Z
133,2971,139,"$25,000 - $49,999","$25,000 - $49,999",65 - 74,0,1.0,3,3,2,2,3,Never,Never,Less than 1 time per week,Never,Less than 1 time per month,Almost never,Never,Never,0,2,2,0,0,0,0,0,No Response,No Response,No Response,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Almost never,1,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,Low income,Baby Boomer and Older
134,2972,140,"$100,000 - $149,999","$150,000 - $199,999",45 - 54,0,2.0,5,5,5,4,3,Almost never,Almost never,Never,Less than 1 time per week,Less than 1 time per week,Less than 1 time per week,About 1 time per week,Never,2,4,0,2,0,0,0,0,No Response,No Response,Almost never,No Response,Less than 1 time per week,Less than 1 time per month,Almost never,Never,1,0,0,0,0,0,2,0,No Response,Almost never,Never,Less than 1 time per month,Less than 1 time per week,About 1 time per week,No Response,Never,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.5,1.0,0.25,1.25,0.2,0.5,0.5,0.5,1.0,0.5,0.5,0.25,1.0,1.25,0.8,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,High income,Gen X
135,2973,141,"$50,000 - $74,999","$50,000 - $74,999",35 - 44,1,2.0,5,4,3,4,2,Almost never,Never,Never,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,4,2,0,2,0,2,0,0,No Response,No Response,Never,No Response,Almost never,No Response,Less than 1 time per month,Never,2,0,0,0,0,1,1,0,No Response,Never,Never,Almost never,Almost never,No Response,No Response,Never,0.0,2.0,2.0,4.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,,0.25,1.0,1.0,2.0,0.5,0.25,0.25,1.0,1.25,0.8,0.0,0.0,0.0,0.0,,Medium income,Gen Y & Z
136,2974,142,"$50,000 - $74,999","$100,000 - $149,999",65 - 74,0,2.0,4,4,4,2,2,Never,Never,Never,Never,Never,Never,Never,Less than 1 time per month,0,2,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,High income,Baby Boomer and Older
137,2975,143,Prefer not to answer,Prefer not to answer,65 - 74,0,1.0,1,1,1,3,4,Never,Never,Never,Never,Never,Less than 1 time per month,Less than 1 time per month,Never,2,4,0,0,0,0,0,0,No Response,No Response,Almost never,About 1 time per week,Almost never,Less than 1 time per month,Less than 1 time per month,Never,0,0,0,0,0,0,0,0,Never,Never,No Response,No Response,No Response,No Response,No Response,No Response,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,Unknown,Baby Boomer and Older
138,2976,144,Prefer not to answer,Prefer not to answer,65 - 74,0,2.0,3,4,3,4,4,Almost never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,2,2,0,0,0,0,2,0,No Response,No Response,Almost never,About 1 time per week,Less than 1 time per month,Less than 1 time per month,No Response,Less than 1 time per month,0,0,0,2,0,0,1,0,About 1 time per week,About 1 time per week,No Response,No Response,Less than 1 time per month,Less than 1 time per month,No Response,Less than 1 time per month,0.0,1.0,1.0,2.0,0.5,0.25,1.0,1.0,2.0,0.5,0.25,0.0,0.0,0.0,,0.25,1.0,2.0,3.0,0.6666666666666666,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.25,1.0,1.0,2.0,0.5,0.25,0.25,0.25,0.5,0.5,Unknown,Baby Boomer and Older
139,2977,145,"$150,000 - $199,999","$150,000 - $199,999",65 - 74,0,2.0,1,1,1,5,4,Never,Never,Never,Never,Almost never,Almost never,Less than 1 time per month,Never,0,0,0,0,0,0,0,0,About 1 time per week,Less than 1 time per week,Almost never,Less than 1 time per week,Almost never,Almost never,Less than 1 time per month,Never,1,0,0,0,1,0,1,0,No Response,Never,Never,Never,No Response,Never,No Response,No Response,0.0,1.0,1.0,2.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.25,0.25,1.0,1.25,0.8,0.0,0.0,0.0,0.0,,High income,Baby Boomer and Older
140,2978,146,"$25,000 - $49,999","$25,000 - $49,999",65 - 74,0,1.0,5,5,4,3,2,Never,Never,Never,Never,Never,Never,Never,Never,2,4,0,0,0,2,2,0,No Response,No Response,Less than 1 time per week,Less than 1 time per week,Less than 1 time per month,No Response,No Response,Almost never,0,0,0,0,0,0,0,0,Less than 1 time per week,Less than 1 time per month,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,Less than 1 time per month,0.0,1.0,0.5,1.5,0.3333333333333333,0.0,2.0,0.25,2.25,0.1111111111111111,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.25,0.75,0.3333333333333333,0.0,0.25,0.25,0.5,0.5,0.0,1.0,0.25,1.25,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.25,1.0,Low income,Baby Boomer and Older
